sentence,tree,is_sent
Die Kranken-kasse zahlt zum Beispiel für: • den Zahn-arzt,(S (NP (ART Die) (NN Kranken-kasse)) (VVFIN zahlt) (PP (APPRART zum) (NN Beispiel)) (APPR für)) ($. :),True
Die Kranken-kasse zahlt zum Beispiel für: • für das Kranken-haus,(S (NP (ART Die) (NN Kranken-kasse)) (VVFIN zahlt) (PP (APPRART zum) (NN Beispiel)) (APPR für)) ($. :),True
Die Kranken-kasse zahlt zum Beispiel für: • Medikamente,(S (NP (ART Die) (NN Kranken-kasse)) (VVFIN zahlt) (PP (APPRART zum) (NN Beispiel)) (APPR für)) ($. :),True
Die Kranken-kasse zahlt zum Beispiel für: • die Therapie,(S (NP (ART Die) (NN Kranken-kasse)) (VVFIN zahlt) (PP (APPRART zum) (NN Beispiel)) (APPR für)) ($. :),True
Die Kranken-kasse zahlt zum Beispiel für: • die Reha,(S (NP (ART Die) (NN Kranken-kasse)) (VVFIN zahlt) (PP (APPRART zum) (NN Beispiel)) (APPR für)) ($. :),True
Die Kranken-kasse zahlt zum Beispiel für: • eine Brille,(S (NP (ART Die) (NN Kranken-kasse)) (VVFIN zahlt) (PP (APPRART zum) (NN Beispiel)) (APPR für)) ($. :),True
Manchmal müssen die Mitglieder Geld dazu geben.,(S (ADV Manchmal) (VMFIN müssen) (NP (ART die) (NN Mitglieder)) (VP (NN Geld) (PROAV dazu) (VVINF geben))) ($. .),True
In Deutschland sagen die Leute zu dem Geld Eigen-anteil.,(S (PP (APPR In) (NE Deutschland)) (VVFIN sagen) (NP (ART die) (NN Leute)) (PP (APPR zu) (ART dem) (NN Geld)) (NN Eigen-anteil)) ($. .),True
In der Schweiz sagen die Leute zu dem Geld Franchise.,(S (PP (APPR In) (ART der) (NE Schweiz)) (VVFIN sagen) (NP (ART die) (NN Leute)) (PP (APPR zu) (ART dem) (NN Geld)) (NN Franchise)) ($. .),True
Die Mitglieder bekommen eine Kranken-versicherungs-karte.,(S (NP (ART Die) (NN Mitglieder)) (VVFIN bekommen) (NP (ART eine) (NN Kranken-versicherungs-karte))) ($. .),True
In Deutschland gibt es die Elektronische Gesundheits-karte.,(S (PP (APPR In) (NE Deutschland)) (VVFIN gibt) (PPER es) (NP (ART die) (ADJA Elektronische) (NN Gesundheits-karte))) ($. .),True
Die Elektronische Gesundheits-karte gibt es seit dem Jahr 2004. \newline  \newline In Österreich gibt es die e-Card.,(NP (ART Die) (ADJA Elektronische) (NN Gesundheits-karte)) (VVFIN gibt) (PPER es) (APPR seit) (ART dem) (NN Jahr) ($. 2004.),False
In Deutschland gibt es 2 Kranken-kassen: \newline Es gibt die GKV. \newline Und es gibt die PKV.,(S (PP (APPR In) (NE Deutschland)) (VVFIN gibt) (PPER es) (NP (CARD 2) (NN Kranken-kassen))) ($. :),True
Eine Kranken-kasse ist eine Firma.,(S (NP (ART Eine) (NN Kranken-kasse)) (VAFIN ist) (NP (ART eine) (NN Firma))) ($. .),True
Genauer: eine Versicherungs-firma.,(ADJD Genauer) ($. :) (NP (ART eine) (NN Versicherungs-firma)) ($. .),False
Die Kranken-kasse hilft Leuten.,(S (NP (ART Die) (NN Kranken-kasse)) (VVFIN hilft) (NN Leuten)) ($. .),True
Die Leute müssen Mitglied bei der Kranken-kasse sein.,(S (NP (ART Die) (NN Leute)) (VMFIN müssen) (VP (NP (NN Mitglied) (PP (APPR bei) (ART der) (NN Kranken-kasse))) (VAINF sein))) ($. .),True
Dann zahlt die Kranken-kasse manche Rechnungen.,(S (ADV Dann) (VVFIN zahlt) (NP (ART die) (NN Kranken-kasse)) (NP (PIAT manche) (NN Rechnungen))) ($. .),True
Zum Beispiel die Rechnung vom Arzt.,(NP (PP (APPRART Zum) (NN Beispiel)) (ART die) (NN Rechnung) (PP (APPRART vom) (NN Arzt))) ($. .),False
Es ist ein Schutz wenn man krank ist.,(S (PPER Es) (VAFIN ist) (NP (ART ein) (NN Schutz)) (S (KOUS wenn) (PIS man) (ADJD krank) (VAFIN ist))) ($. .),True
Oder wenn man einen Unfall hat.,(S (KON Oder) (S (KOUS wenn) (PIS man) (NP (ART einen) (NN Unfall)) (VAFIN hat))) ($. .),True
Das kurze Wort für Kranken-versicherungs-karte ist: KVK. \newline Die KVK gibt es seit dem Jahr 1995. \newline Seit dem Jahr 2012 wird die KVK langsam abgeschafft.,(S (NP (ART Das) (ADJA kurze) (NN Wort) (PP (APPR für) (NN Kranken-versicherungs-karte))) (VAFIN ist)) ($. :) (NN KVK) ($. .),True
Auf der KVK sind verschiedene Daten gespeichert.,(S (PP (APPR Auf) (ART der) (NN KVK)) (VAFIN sind) (NP (ADJA verschiedene) (NN Daten)) (VP (VVPP gespeichert))) ($. .),True
Zum Beispiel: • Von welcher Kranken-kasse die Karte ist,(PP (APPRART Zum) (NN Beispiel)) ($. :) ($LRB •) (S (PP (APPR Von) (PWAT welcher) (NN Kranken-kasse)) (NP (ART die) (NN Karte)) (VAFIN ist)),True
Zum Beispiel: • Vorname,(PP (APPRART Zum) (NN Beispiel)) ($. :) (XY •) (NN Vorname),False
Zum Beispiel: • Familienname,(PP (APPRART Zum) (NN Beispiel)) ($. :) (XY •) (NN Familienname),False
Zum Beispiel: • Geburtsdatum,(PP (APPRART Zum) (NN Beispiel)) ($. :) (XY •) (NN Geburtsdatum),False
Zum Beispiel: • Adresse,(PP (APPRART Zum) (NN Beispiel)) ($. :) (XY •) (NN Adresse),False
Mit der KVK kann man zum Arzt gehen.,(S (PP (APPR Mit) (ART der) (NN KVK)) (VMFIN kann) (PIS man) (VP (PP (APPRART zum) (NN Arzt)) (VVINF gehen))) ($. .),True
Der Arzt kann die Daten auf der Karte lesen.,(S (NP (ART Der) (NN Arzt)) (VMFIN kann) (VP (NP (ART die) (NN Daten) (PP (APPR auf) (ART der) (NN Karte))) (VVINF lesen))) ($. .),True
Der Arzt kann dann seine Rechnung an die Kranken-kasse schicken.,(S (NP (ART Der) (NN Arzt)) (VMFIN kann) (ADV dann) (VP (NP (PPOSAT seine) (NN Rechnung)) (PP (APPR an) (ART die) (NN Kranken-kasse)) (VVINF schicken))) ($. .),True
Die KVK soll abgeschafft werden.,(S (NP (ART Die) (NN KVK)) (VMFIN soll) (VP (VVPP abgeschafft) (VAINF werden))) ($. .),True
Dann soll es eine andere Chip-Karte geben.,(S (ADV Dann) (VMFIN soll) (PPER es) (VP (NP (ART eine) (ADJA andere) (NN Chip-Karte)) (VVINF geben))) ($. .),True
Die Elektronische Gesundheits-karte.,(NP (ART Die) (ADJA Elektronische) (NN Gesundheits-karte)) ($. .),False
Auf dieser Karte können mehr Daten gespeichert werden.,(S (PP (APPR Auf) (PDAT dieser) (NN Karte)) (VMFIN können) (NP (PIAT mehr) (NN Daten)) (VP (VVPP gespeichert) (VAINF werden))) ($. .),True
Die Kranken-versicherungs-karte ist eine Chip Karte.,(S (NP (ART Die) (NN Kranken-versicherungs-karte)) (VAFIN ist) (NP (ART eine) (TRUNC Chip) (NN Karte))) ($. .),True
Diese Karte gibt es in Deutschland.,(S (NP (PDAT Diese) (NN Karte)) (VVFIN gibt) (PPER es) (PP (APPR in) (NE Deutschland))) ($. .),True
Die Menschen in Deutschland bekommen die Karte von ihrer Kranken-versicherung.,(S (NP (ART Die) (NN Menschen) (PP (APPR in) (NE Deutschland))) (VVFIN bekommen) (NP (ART die) (NN Karte)) (PP (APPR von) (PPOSAT ihrer) (NN Kranken-versicherung))) ($. .),True
In Österreich gibt es eine ähnliche Karte.,(S (PP (APPR In) (NE Österreich)) (VVFIN gibt) (PPER es) (NP (ART eine) (ADJA ähnliche) (NN Karte))) ($. .),True
In Österreich heißt die Karte: e-card,(S (PP (APPR In) (NE Österreich)) (VVFIN heißt) (NP (ART die) (NN Karte))) ($. :) (NE e-card),True
"Wenn du krank bist,  \newline dann gehst du vielleicht zum Arzt.","(S (KOUS Wenn) (PPER du) (ADJD krank) (VAFIN bist)) ($, ,) ($.  )",True
Du gibst beim Arzt deine Kranken-versicherungs-karte ab  \newline und der Arzt behandelt dich.,(CS (S (PPER Du) (VVFIN gibst) (PP (APPRART beim) (NN Arzt)) (NP (PPOSAT deine) (NN Kranken-versicherungs-karte)) (PTKVZ ab))) ($.  ) (NE \newline) (KON und) (S (NP (ART der) (NN Arzt)) (VVFIN behandelt) (PPER dich)) ($. .),True
Du musst für die Behandlung nichts zahlen.,(S (PPER Du) (VMFIN musst) (VP (PP (APPR für) (ART die) (NN Behandlung)) (PIS nichts) (VVINF zahlen))) ($. .),True
Deine Kranken-versicherung zahlt die Behandlung.,(S (NP (PPOSAT Deine) (NN Kranken-versicherung)) (VVFIN zahlt) (NP (ART die) (NN Behandlung))) ($. .),True
"Wenn du arbeiten gehst,  \newline dann zahlen zwei Personen deine Kranken-versicherung:  \newline dein Chef und du.","(S (KOUS Wenn) (PPER du) (VVINF arbeiten) (VVFIN gehst)) ($, ,) (S ($.  ) (S (ADV \newline) (ADV dann) (VVFIN zahlen) (CARD zwei) (NN Personen) (NP (PPOSAT deine) (NN Kranken-versicherung)))) ($LRB :) ($.  ) (NE \newline) (CNP (NP (PPOSAT dein) (NN Chef)) (KON und) (PPER du)) ($. .)",True
Dein Chef zahlt die Hälfte vom Geld für deine Kranken-versicherung.,(S (NP (PPOSAT Dein) (NN Chef)) (VVFIN zahlt) (NP (ART die) (NN Hälfte) (PP (APPRART vom) (NN Geld))) (PP (APPR für) (PPOSAT deine) (NN Kranken-versicherung))) ($. .),True
Du zahlst die andere Hälfte vom Geld für deine Kranken-versicherung.,(S (PPER Du) (VVFIN zahlst) (NP (ART die) (ADJA andere) (NN Hälfte) (PP (APPRART vom) (NN Geld))) (PP (APPR für) (PPOSAT deine) (NN Kranken-versicherung))) ($. .),True
Eine Kranken-versicherung ist eine Ab-sicherung.,(S (NP (ART Eine) (NN Kranken-versicherung)) (VAFIN ist) (NP (ART eine) (NN Ab-sicherung))) ($. .),True
Es ist eine Ab-sicherung gegen krank sein.,(S (PPER Es) (VAFIN ist) (NP (ART eine) (NN Ab-sicherung) (PP (APPR gegen) (VP (ADJD krank) (VAINF sein))))) ($. .),True
"Wenn du krank bist,  \newline dann zahlt eine Kranken-kasse den Arzt.","(AVP (S (KOUS Wenn) (PPER du) (ADJD krank) (VAFIN bist))) ($, ,) ($.  ) (S (AVP (FM \newline) (ADV dann)) (VVFIN zahlt) (NP (ART eine) (NN Kranken-kasse)) (NP (ART den) (NN Arzt))) ($. .)",True
Oder die Kranken-kasse bezahlt das Kranken-haus.,(S (KON Oder) (NP (ART die) (NN Kranken-kasse)) (VVFIN bezahlt) (NP (ART das) (NN Kranken-haus))) ($. .),True
Du kannst zu einer Kranken-versicherung auch Kranken-kasse sagen.,(S (PPER Du) (VMFIN kannst) (VP (PP (APPR zu) (ART einer) (NN Kranken-versicherung)) (ADV auch) (NN Kranken-kasse) (VVINF sagen))) ($. .),True
Bei einer Krankheit funktionieren Körper-teile schlecht.,(S (PP (APPR Bei) (ART einer) (NN Krankheit)) (VVFIN funktionieren) (NN Körper-teile) (ADJD schlecht)) ($. .),True
Oder der Geist funktioniert schlecht.,(S (KON Oder) (NP (ART der) (NN Geist)) (VVFIN funktioniert) (ADJD schlecht)) ($. .),True
Eine Krankheit kann durch viele Dinge passieren.,(S (NP (ART Eine) (NN Krankheit)) (VMFIN kann) (VP (PP (APPR durch) (PIAT viele) (NN Dinge)) (VVINF passieren))) ($. .),True
Zum Beispiel wegen schlechtem Essen.,(PP (PP (APPRART Zum) (NN Beispiel)) (APPR wegen) (ADJA schlechtem) (NN Essen)) ($. .),False
Oder durch un-sauberes Wasser.,(KON Oder) (PP (APPR durch) (ADJA un-sauberes) (NN Wasser)) ($. .),False
Oder durch Viren.,(CPP (KON Oder) (PP (APPR durch) (NN Viren))),False
Arbeiten kann auch un-gesund sein.,(S (NN Arbeiten) (VMFIN kann) (ADV auch) (VP (ADJD un-gesund) (VAINF sein))) ($. .),True
Und krank machen.,(S (KON Und) (VP (ADJD krank) (VVINF machen))) ($. .),True
Krankheiten kann man mit Medikamenten behandeln.,(S (NN Krankheiten) (VMFIN kann) (PIS man) (VP (PP (APPR mit) (NN Medikamenten)) (VVINF behandeln))) ($. .),True
Zum Beispiel bei einer Infektion mit Anti-biotika.,(PP (PP (APPRART Zum) (NN Beispiel)) (APPR bei) (ART einer) (NN Infektion) (PP (APPR mit) (NN Anti-biotika))) ($. .),False
Oder mit einer Operation.,(S (KON Oder) (PP (APPR mit) (ART einer) (NN Operation))) ($. .),False
"Ein Mensch der eine Krankheit hat, \newline nennt man Kranker.",(ART Ein) (NN Mensch) (S (PRELS der) (NP (ART eine) (NN Krankheit)) (VAFIN hat)),True
"Jemand der eine Krankheit behandelt, nennt man Arzt.","(PIS Jemand) (S (PRELS der) (NP (ART eine) (NN Krankheit)) (VVFIN behandelt)) ($, ,) (S (VVFIN nennt) (PIS man) (NN Arzt)) ($. .)",True
Krankheiten untersuchen Experten von der Patho-logie.,(S (NN Krankheiten) (VVFIN untersuchen) (NP (NN Experten) (PP (APPR von) (ART der) (NN Patho-logie)))) ($. .),True
Die Experten sind Patho-logen.,(S (NP (ART Die) (NN Experten)) (VAFIN sind) (NN Patho-logen)) ($. .),True
"Warum es Krankheiten gibt, untersuchen Experten von der Epi-demiologie.","(S (PWAV Warum) (PPER es) (NN Krankheiten) (VVFIN gibt)) ($, ,) (S (VVFIN untersuchen) (NP (NN Experten) (PP (APPR von) (ART der) (NN Epi-demiologie)))) ($. .)",True
Die Experten sind Epidemio-logen.,(S (NP (ART Die) (NN Experten)) (VAFIN sind) (NN Epidemio-logen)) ($. .),True
Krankheit ist etwas un-gesundes.,(S (NN Krankheit) (VAFIN ist) (NP (PIAT etwas) (ADJA un-gesundes))) ($. .),True
Im Körper vom Mensch passiert etwas Schlimmes.,(S (PP (APPRART Im) (NN Körper) (PP (APPRART vom) (NN Mensch))) (VVFIN passiert) (NP (PIAT etwas) (NN Schlimmes))) ($. .),True
Dadurch kann man Schmerzen haben.,(S (PROAV Dadurch) (VMFIN kann) (PIS man) (VP (NN Schmerzen) (VAINF haben))) ($. .),True
Oder Körper-teile funktionieren schlecht.,(S (KON Oder) (NN Körper-teile) (VVFIN funktionieren) (ADJD schlecht)) ($. .),True
Oder man kann sterben.,(S (KON Oder) (PIS man) (VMFIN kann) (VVINF sterben)) ($. .),True
Krankheit kann auch im Geist sein.,(S (NN Krankheit) (VMFIN kann) (VP (PP (ADV auch) (APPRART im) (NN Geist)) (VAINF sein))) ($. .),True
Dann kann es eine Psychische Störung geben.,(S (ADV Dann) (VMFIN kann) (PPER es) (VP (NP (ART eine) (ADJA Psychische) (NN Störung)) (VVINF geben))) ($. .),True
Das Wort Krass wird oft von Jugendlichen benutzt.,(S (NP (ART Das) (NN Wort) (NN Krass)) (VAFIN wird) (VP (ADV oft) (PP (APPR von) (NN Jugendlichen)) (VVPP benutzt))) ($. .),True
Beispiel: \newline Michael findet den Horrorfilm krass.,(NN Beispiel) ($. :) (S (PN (NE \newline) (NE Michael)) (VVFIN findet) (NP (ART den) (NN Horrorfilm)) (ADJD krass)) ($. .),True
Michael findet den Horrorfilm extrem.,(S (NE Michael) (VVFIN findet) (NP (ART den) (NN Horrorfilm)) (ADJD extrem)) ($. .),True
Michael findet den Horrorfilm besonders.,(S (NE Michael) (VVFIN findet) (NP (ART den) (NN Horrorfilm)) (ADV besonders)) ($. .),True
Krass ist ein Adjektiv.,(S (ADJD Krass) (VAFIN ist) (NP (ART ein) (NN Adjektiv))) ($. .),True
"Das Gegenteil von krass ist ""durchschnittlich"", oder ""alltäglich"".","(S (NP (ART Das) (NN Gegenteil) (PP (APPR von) (ADJD krass))) (VAFIN ist)) ($LRB "") (CAP (ADJD durchschnittlich)) ($LRB "") ($, ,) (KON oder) ($LRB "") (ADJD alltäglich) ($LRB "") ($. .)",True
Krass ist ein ein anderes Wort für besonders.,(S (NN Krass) (VAFIN ist) (NP (ART ein) (ART ein) (ADJA anderes) (NN Wort) (PP (APPR für) (ADV besonders)))) ($. .),True
Krawatten werden um den Hals gebunden.,(S (NN Krawatten) (VAFIN werden) (VP (PP (APPR um) (ART den) (NN Hals)) (VVPP gebunden))) ($. .),True
Mit einem Krawattenknoten.,(PP (APPR Mit) (ART einem) (NN Krawattenknoten)) ($. .),False
Man kann die Krawatte zum Beispiel zu einem Hemd tragen.,(S (PIS Man) (VMFIN kann) (VP (NP (ART die) (NN Krawatte)) (PP (PP (APPRART zum) (NN Beispiel)) (APPR zu) (ART einem) (NN Hemd)) (VVINF tragen))) ($. .),True
Es gibt Krawatten aus verschiedenem Material.,(S (PPER Es) (VVFIN gibt) (NP (NN Krawatten) (PP (APPR aus) (ADJA verschiedenem) (NN Material)))) ($. .),True
Zum Beispiel: • Leder,(PP (APPRART Zum) (NN Beispiel)) ($. :) (XY •) (NN Leder),False
Zum Beispiel: • Hanf,(PP (APPRART Zum) (NN Beispiel)) ($. :) (XY •) (NN Hanf),False
Zum Beispiel: • Holz,(PP (APPRART Zum) (NN Beispiel)) ($. :) (XY •) (NN Holz),False
Zum Beispiel: • Metall,(PP (APPRART Zum) (NN Beispiel)) ($. :) (XY •) (NN Metall),False
Zum Beispiel: • Glas,(PP (APPRART Zum) (NN Beispiel)) ($. :) (XY •) (NN Glas),False
Es gibt Krawatten in verschiedene Farben.,(S (PPER Es) (VVFIN gibt) (NP (NN Krawatten) (PP (APPR in) (ADJA verschiedene) (NN Farben)))) ($. .),True
Früher haben hauptsächlich Männer Krawatten angezogen.,(S (ADJD Früher) (VAFIN haben) (NP (ADJD hauptsächlich) (NN Männer)) (VP (NN Krawatten) (VVPP angezogen))) ($. .),True
Heute ziehen auch manche Frauen Krawatten an.,(S (ADV Heute) (VVFIN ziehen) (NP (ADV auch) (PIAT manche) (NN Frauen)) (NN Krawatten) (PTKVZ an)) ($. .),True
Hier werden Krawatten oft getragen: • Privatschulen,(S (ADV Hier) (VAFIN werden) (NN Krawatten) (VP (ADV oft) (VVPP getragen))) ($. :),True
Hier werden Krawatten oft getragen: • Berufen,(S (ADV Hier) (VAFIN werden) (NN Krawatten) (VP (ADV oft) (VVPP getragen))) ($. :),True
Hier werden Krawatten oft getragen: • feierliche Anlässe,(S (ADV Hier) (VAFIN werden) (NN Krawatten) (VP (ADV oft) (VVPP getragen))) ($. :),True
Eine Krawatte ist ein langes Stück Stoff.,(S (NP (ART Eine) (NN Krawatte)) (VAFIN ist) (NP (ART ein) (ADJA langes) (NN Stück) (NN Stoff))) ($. .),True
Eine Krawatte wird um den Hals gebunden.,(S (NP (ART Eine) (NN Krawatte)) (VAFIN wird) (VP (PP (APPR um) (ART den) (NN Hals)) (VVPP gebunden))) ($. .),True
"Menschen mit viel Kreativität haben Spaß daran,  \newline Lösungen für Probleme zu finden.","(S (NP (NN Menschen) (PP (APPR mit) (PIAT viel) (NN Kreativität))) (VAFIN haben) (NP (NN Spaß) (PP (PROAV daran)))) ($, ,) (VP ($.  ) (NP (ADJA \newline) (NN Lösungen) (PP (APPR für) (NN Probleme))) (VZ (PTKZU zu) (VVINF finden))) ($. .)",True
Kreative Menschen geben nicht schnell auf.,(S (NP (ADJA Kreative) (NN Menschen)) (VVFIN geben) (PTKNEG nicht) (ADJD schnell) (PTKVZ auf)) ($. .),True
Sie starten immer wieder neu.,(S (PPER Sie) (VVFIN starten) (AVP (ADV immer) (ADV wieder)) (ADJD neu)) ($. .),True
Kreative Menschen entwickeln neue Lösungen für Probleme.,(S (NP (ADJA Kreative) (NN Menschen)) (VVFIN entwickeln) (NP (ADJA neue) (NN Lösungen) (PP (APPR für) (NN Probleme)))) ($. .),True
Kreativität ist eine Fähigkeit.,(S (NN Kreativität) (VAFIN ist) (NP (ART eine) (NN Fähigkeit))) ($. .),True
Kreativ sein heißt: neue Ideen haben.,(S (VP (ADJD Kreativ) (VAINF sein)) (VVFIN heißt)) ($. :) (VP (NP (ADJA neue) (NN Ideen)) (VAINF haben)) ($. .),True
Kredenzen macht man mit einer Karaffe.,(S (NN Kredenzen) (VVFIN macht) (PIS man) (PP (APPR mit) (ART einer) (NN Karaffe))) ($. .),True
Zum Beispiel: \newline Wein kredenzen \newline Wein einschenken,(PP (APPRART Zum) (NN Beispiel)) ($. :) (S (NP (ADJA \newline) (NN Wein)) (VVFIN kredenzen)),True
Beim kredenzen schenkt man etwas zu trinken in ein Glas ein.,(S (PP (APPRART Beim) (NN kredenzen)) (VVFIN schenkt) (PIS man) (NP (PIS etwas) (VZ (PTKZU zu) (VVINF trinken))) (PP (APPR in) (ART ein) (NN Glas)) (PTKVZ ein)) ($. .),True
Oder bietet jemandem etwas zu trinken an.,(S (KON Oder) (VVFIN bietet) (PIS jemandem) (VP (PIS etwas) (VZ (PTKZU zu) (VVINF trinken))) (PTKVZ an)) ($. .),True
Ich leihe mir Geld von der Bank.,(S (PPER Ich) (VVFIN leihe) (PPER mir) (NN Geld) (PP (APPR von) (ART der) (NN Bank))) ($. .),True
Das nennt man: Kredit bekommen.,(S (NP (PDS Das)) (VVFIN nennt) (PIS man)) ($. :) (VP (NN Kredit) (VVINF bekommen)) ($. .),True
Ich muss das Geld an die Bank zurückzahlen.,(S (PPER Ich) (VMFIN muss) (VP (NP (ART das) (NN Geld)) (PP (APPR an) (ART die) (NN Bank)) (VVINF zurückzahlen))) ($. .),True
Ich zahle zum Beispiel jeden Monat einen Teil zurück.,(S (PPER Ich) (VVFIN zahle) (PP (APPRART zum) (NN Beispiel)) (NP (PIAT jeden) (NN Monat)) (NP (ART einen) (NN Teil)) (PTKVZ zurück)) ($. .),True
Das nennt man: Kredit-rate.,(S (NP (PDS Das)) (VVFIN nennt) (PIS man)) ($. :) (NP (NN Kredit-rate)) ($. .),True
"Ich muss der Bank auch etwas dafür bezahlen, \newline wenn sie mir Geld borgt.","(S (PPER Ich) (VMFIN muss) (NP (ART der) (NN Bank)) (ADV auch) (VP (PIS etwas) (PROAV dafür) (VVINF bezahlen))) ($, ,) (NE \newline)",True
Das nennt man Kredit-zinsen.,(S (PDS Das) (VVFIN nennt) (PIS man) (NN Kredit-zinsen)) ($. .),True
Mit einem Kredit bekommt man Geld aus-geliehen.,(PP (APPR Mit) (ART einem) (NN Kredit)) (VVFIN bekommt) (PIS man) (NN Geld) (VVFIN aus-geliehen) ($. .),False
Meistens muss man für dieses Geld Zinsen bezahlen.,(S (ADV Meistens) (VMFIN muss) (PIS man) (VP (PP (APPR für) (PDAT dieses) (NN Geld)) (NN Zinsen) (VVINF bezahlen))) ($. .),True
Ich kann mir bei der Bank Geld ausborgen.,(S (PPER Ich) (VMFIN kann) (VP (PRF mir) (PP (APPR bei) (ART der) (NN Bank)) (NN Geld) (VVINF ausborgen))) ($. .),True
Man sagt: Ich bekomme einen Kredit von der Bank.,(S (PIS Man) (VVFIN sagt)) ($. :) (S (PPER Ich) (VVFIN bekomme) (NP (ART einen) (NN Kredit)) (PP (APPR von) (ART der) (NN Bank))) ($. .),True
Eine Kreisfreie Stadt gehört zu keinem Land-kreis.,(S (NP (ART Eine) (ADJA Kreisfreie) (NN Stadt)) (VVFIN gehört) (PP (APPR zu) (PIAT keinem) (NN Land-kreis))) ($. .),True
Sie erledigt alle Aufgaben selbst.,(S (PPER Sie) (VVFIN erledigt) (NP (PIAT alle) (NN Aufgaben)) (ADV selbst)) ($. .),True
Zum Beispiel ein Kranken-haus bauen.,(VP (NP (PP (APPRART Zum) (NN Beispiel)) (ART ein) (NN Kranken-haus)) (VVINF bauen)) ($. .),False
Oder ein Auto zulassen.,(S (KON Oder) (VP (NP (ART ein) (NN Auto)) (VVINF zulassen))) ($. .),True
Eine Krempe ist der äußere Rand von einem Hut.,(S (NP (ART Eine) (NN Krempe)) (VAFIN ist) (NP (ART der) (ADJA äußere) (NN Rand) (PP (APPR von) (ART einem) (NN Hut)))) ($. .),True
Dieser Rand schützt vor Regen oder Sonne.,(S (NP (PDAT Dieser) (NN Rand)) (VVFIN schützt) (PP (APPR vor) (CNP (NN Regen) (KON oder) (NN Sonne)))) ($. .),True
Beispiel: \newline Richard möchte auf der Straße nicht erkannt werden.,(S (NN Beispiel)) ($. :) (S (PN (NE \newline) (NE Richard)) (VMFIN möchte) (PP (APPR auf) (ART der) (NN Straße)) (PTKNEG nicht) (VP (VP (VVPP erkannt)) (VAINF werden))) ($. .),True
Seine Hutkrempe hilft ihm nicht erkannt zu werden.,(S (NP (PPOSAT Seine) (NN Hutkrempe)) (VVFIN hilft) (PPER ihm) (PTKNEG nicht) (VP (VVPP erkannt) (VZ (PTKZU zu) (VAINF werden)))) ($. .),True
Richard möchte auf der Straße nicht erkannt werden.,(S (NE Richard) (VMFIN möchte) (PP (APPR auf) (ART der) (NN Straße)) (PTKNEG nicht) (VP (VP (VVPP erkannt)) (VAINF werden))) ($. .),True
Der Rand seines Hutes hilft ihm nicht erkannt zu werden.,(S (NP (ART Der) (NN Rand) (NP (PPOSAT seines) (NN Hutes))) (VVFIN hilft) (PPER ihm) (PTKNEG nicht) (VP (VVPP erkannt) (VZ (PTKZU zu) (VAINF werden)))) ($. .),True
Eine Krempe ist der Rand von einem Hut.,(S (NP (ART Eine) (NN Krempe)) (VAFIN ist) (NP (ART der) (NN Rand) (PP (APPR von) (ART einem) (NN Hut)))) ($. .),True
"Kriege werden von Politiker oder Personen, die eine Gruppe leiten geplant.","(S (NN Kriege) (VAFIN werden) (PP (APPR von) (CNP (NN Politiker) (KON oder) (NN Personen)))) ($, ,) (PP (S (PP (S (PRELS die) (NP (ART eine) (NN Gruppe)) (VVFIN leiten))) (VP (VVPP geplant)))) ($. .)",True
"Man denkt, dass Kriege die einzige Lösung sind ein Konflikt zu lösen.","(S (PIS Man) (VVFIN denkt)) ($, ,) (S (KOUS dass) (NN Kriege) (NP (ART die) (ADJA einzige) (NN Lösung)) (VAFIN sind) (VP (NP (ART ein) (NN Konflikt)) (VZ (PTKZU zu) (VVINF lösen)))) ($. .)",True
