,Unnamed: 0,sent-id,topic,phrase,phrase_number,genre,timestamp,user,phrase_tokenized,num_statements,statement_spans,english,amr
959,959,1027006,korruption,Korruption ist ein lateinisches Wort.,0_short,Politik|Recht_und_Gesetz,2008-10-10T21:54:55Z,e3afed0047b08059d0fada10f400c1e5,0:=Korruption 1:=ist 2:=ein 3:=lateinisches 4:=Wort.,2,"[[3], [4]]",Corruption is a Latin word.,"['# ::snt Corruption is a Latin word.\n(w / word\n      :mod (l / language\n            :name (n / name\n                  :op1 ""Latin""))\n      :domain (c / corrupt-01))']"
960,960,1027008,korruption,"Korruption bedeutet: \newline Eine Person hat einen Job, dem viele Menschen vertrauen.",2_short,Politik|Recht_und_Gesetz,2008-10-10T21:54:55Z,e3afed0047b08059d0fada10f400c1e5,"0:=Korruption 1:=bedeutet: 2:=\newline 3:=Eine 4:=Person 5:=hat 6:=einen 7:=Beruf, 8:=dem 9:=viele 10:=Menschen 11:=Vertrauen.",3,"[[0, 1], [4, 5, 7], [8, 9, 10, 11]]",Corruption means: \newline A person has a job that many people trust.,['# ::snt Corruption means: \\newline A person has a job that many people trust.\n(m / mean-01\n      :ARG1 (c / corrupt-01)\n      :ARG2 (h / have-03\n            :ARG0 (p / person)\n            :ARG1 (j / job\n                  :ARG1-of (t / trust-02\n                        :ARG0 (p2 / person\n                              :quant (m2 / many))))))']
961,961,1027009,korruption,Oder die Person trifft möglicherweise wichtige Entscheidungen in ihrem Büro.,3_short,Politik|Recht_und_Gesetz,2008-10-10T21:54:55Z,e3afed0047b08059d0fada10f400c1e5,0:=Oder 1:=eine 2:=Person 3:=kann 4:=in 5:=ihrem 6:=Amt 7:=wichtige 8:=Entscheidungen 9:=treffen.,2,"[[2, 3, 7, 8, 9], [4, 5, 6]]",Or the person may make important decisions in their office.,['# ::snt Or the person may make important decisions in their office.\n(o / or\n      :op2 (p / possible-01\n            :ARG1 (d / decide-01\n                  :ARG0 (p2 / person)\n                  :ARG1-of (ii / important-01)\n                  :location (o2 / office\n                        :poss p2))))']
962,962,1027014,korsett,"Du ziehst ein Korsett an, \newline weil es gut aussieht.",1_long,Gesundheit,2012-04-28T11:43:57Z,eaab3232dd7a824a6a774fd2f2814e47,"0:=Ein 1:=Korsett 2:=zieht 3:=man 4:=an, 5:= 6:=\newline 7:=weil 8:=es 9:=schön 10:=aussieht.",2,"[[1, 2, 3, 4], [7, 8, 9, 10]]",You put on a corset because it looks good.,['# ::snt You put on a corset because it looks good.\n(p / put-on-08\n      :ARG0 (y / you)\n      :ARG1 (c / corset)\n      :ARG1-of (c2 / cause-01\n            :ARG0 (l / look-02\n                  :ARG0 c\n                  :ARG1 (g / good-02))))']
963,963,1027018,korsett,"Das Korsett ist sehr eng, \newline und verleiht dem Körper eine andere Form.",1_short,Gesundheit,2012-04-28T11:43:57Z,eaab3232dd7a824a6a774fd2f2814e47,"0:=Ein 1:=Korsett 2:=ist 3:=sehr 4:=eng, 5:=\newline 6:=und 7:=gibt 8:=dem 9:=Körper 10:=eine 11:=andere 12:=Form.",2,"[[2, 3, 4], [7, 9, 11, 12]]","The corset is very tight, \newline and gives the body a different shape.","['# ::snt The corset is very tight, \\newline and gives the body a different shape.\n(a / and\n      :op1 (t / tight-05\n            :ARG1 (c / corset)\n            :degree (v / very)\n            :ARG1-of (n / newline-00))\n      :op2 (g / give-01\n            :ARG0 c\n            :ARG1 (s / shape\n                  :ARG1-of (d / differ-02))\n            :ARG2 (b / body)))']"
964,964,1027021,koryphae,Deshalb ist er eine Koryphäe der Computerbranche.,2_long,Ohne_Kategorie,2012-03-02T11:56:09Z,58d6d1d5aca5e9e6ed470dcf6dafeb4e,0:=Darum 1:=ist 2:=er 3:=eine 4:=Koryphäe 5:=im 6:=Bereich 7:=Computer.,2,"[[0, 2, 3, 4], [5, 6, 7]]",That is why he is a luminary in the computer industry.,['# ::snt That is why he is a luminary in the computer industry.\n(c / cause-01\n      :ARG0 (t / that)\n      :ARG1 (l / luminary\n            :domain (h / he)\n            :location (ii / industry\n                  :mod (c2 / computer))))']
965,965,1027022,koryphae,"Ein Aufklärer ist eine Person, die sich über etwas besonders gut auskennt.",0_short,Ohne_Kategorie,2012-03-02T11:56:09Z,58d6d1d5aca5e9e6ed470dcf6dafeb4e,"0:=Eine 1:=Koryphäe 2:=ist 3:=eine 4:=Person, 5:=die 6:=sich 7:=besonders 8:=gut 9:=in 10:=etwas 11:=auskennt.",3,"[[1, 2, 4], [5, 6, 7, 8, 11], [9, 10]]",An enlightener is a person who is particularly knowledgeable about something.,['# ::snt An enlightener is a person who is particularly knowledgeable about something.\n(p / person\n      :ARG0-of (e / enlighten-01)\n      :domain p\n      :ARG0-of (k / know-01\n            :ARG1 (s / something)\n            :mod (p2 / particular)))']
966,966,1027026,kosewort,Ein Zärtlichkeitsbegriff ist ein kurzes Wort für einen Namen.,0_short,Sprache,2014-02-25T10:11:04Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Ein 1:=Kosewort 2:=ist 3:=ein 4:=Kurz-wort 5:=für 6:=einen 7:=Namen.,2,"[[1, 2, 4], [5, 7]]",A term of endearment is a short word for a name.,['# ::snt A term of endearment is a short word for a name.\n(w / word\n      :ARG1-of (s / short-07)\n      :purpose (n / name)\n      :domain (t / term-01\n            :ARG1 (e / endear-01)))']
967,967,1027031,kosmopolitismus,"Wer an Kosmopolitik glaubt, ist Kosmopolit.",4_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2019-06-16T07:49:02Z,48f66906899cc4a9477b6c9e32ff4424,0:=Wer 1:=an 2:=Kosmo-politis-mus 3:=glaubt 4:=ist 5:=Kosmo-politisch 6:=.,2,"[[0, 1, 2, 3], [4, 5]]",Anyone who believes in cosmopolitanism is a cosmopolitan.,['# ::snt Anyone who believes in cosmopolitanism is a cosmopolitan.\n(c / cosmopolitan\n      :domain (a / anyone\n            :ARG0-of (b / believe-01\n                  :ARG1 (c2 / cosmopolitan))))']
968,968,1027036,kosmopolitismus,"Wenn sich mehrere Menschen als Weltbürger zusammenschließen, bilden sie eine Weltbürgerbewegung.",9_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2019-06-16T07:49:02Z,48f66906899cc4a9477b6c9e32ff4424,0:=Wenn 1:=sich 2:=mehrere 3:=Menschen 4:=als 5:=Welt-bürger 6:=zusammen-schließen 7:=sind 8:=sie 9:=eine 10:=Welt-bürger-bewegung.,3,"[[0, 1, 2, 3, 6], [4, 5, 6], [7, 8, 10]]","When several people come together as global citizens, they form a global citizen movement.","['# ::snt When several people come together as global citizens, they form a global citizen movement.\n(f / form-01\n      :ARG0 (p / person\n            :quant (s / several))\n      :ARG1 (m / movement-07\n            :ARG1 (c / citizen\n                  :mod (g / globe)))\n      :time (c2 / come-01\n            :ARG1 p\n            :manner c\n            :mod (t / together)))']"
969,969,1027038,kosmopolitismus,"Kosmopolitismus ist, wenn man die ganze Welt zu Hause hat.",0_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2019-06-16T07:49:02Z,48f66906899cc4a9477b6c9e32ff4424,0:=Kosmopolitismus 1:= 2:=ist 3:=wenn 4:=man 5:=die 6:=ganze 7:=Welt 8:=als 9:=Heimat 10:=hat.,2,"[[0, 2], [3, 4, 6, 7,8, 9, 10]]",Cosmopolitanism is when you have the whole world at home.,['# ::snt Cosmopolitanism is when you have the whole world at home.\n(c / cosmopolitanism\n      :time (h / have-03\n            :ARG0 (y / you)\n            :ARG1 (w / world\n                  :mod (w2 / whole))\n            :location (h2 / home)))']
970,970,1027044,kraftknoten,Der Rollstuhl kann mit einem elektrischen Knoten am Auto befestigt werden.,1_short,Hilfsmittel,2008-02-12T19:08:32Z,e3afed0047b08059d0fada10f400c1e5,0:=Mit 1:=einem 2:=Kraftknoten 3:=kann 4:=man 5:=einen 6:=Rollstuhl 7:=im 8:=Auto 9:=befestigen.,2,"[[6, 9], [7, 8]]",The wheelchair can be attached to the car with an electrical node.,['# ::snt The wheelchair can be attached to the car with an electrical node.\n(p / possible-01\n      :ARG1 (a / attach-01\n            :ARG1 (w / wheelchair)\n            :ARG2 (c / car)\n            :instrument (n / node\n                  :mod (e / electricity))))']
971,971,1027054,krafttraining,Das sind Wiederholungen und Ruhe.,9_long,Sport|Seiten_mit_defekten_Dateilinks,2019-10-28T08:05:49Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Das 1:=sind 2:=Wieder-holungen 3:=und 4:=eine 5:=Pause.,2,"[[2], [5]]",These are repetitions and rest.,['# ::snt These are repetitions and rest.\n(a / and\n      :op1 (r / repeat-01\n            :ARG1 (t / this))\n      :op2 (r2 / rest-01\n            :ARG1 t))']
972,972,1027062,krafttraining,Schnelle und falsche Bewegungen können zu Sportverletzungen führen.,17_long,Sport|Seiten_mit_defekten_Dateilinks,2019-10-28T08:05:49Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Schnelle 1:=und 2:=falsche 3:=Bewegungen 4:=können 5:=Sport-verletzungen 6:=geben.,2,"[[0], [2]]",Fast and incorrect movements can lead to sports injuries.,['# ::snt Fast and incorrect movements can lead to sports injuries.\n(p / possible-01\n      :ARG1 (l / lead-03\n            :ARG0 (m / move-01\n                  :ARG1-of (f / fast-02)\n                  :ARG1-of (c / correct-02\n                        :polarity -))\n            :ARG2 (ii / injure-01\n                  :ARG0 m\n                  :ARG1 (s / sport))))']
973,973,1027063,krafttraining,Wärmen Sie Ihre Muskeln vor dem Krafttraining auf.,18_long,Sport|Seiten_mit_defekten_Dateilinks,2019-10-28T08:05:49Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Vor 1:=dem 2:=Kraft-training 3:=wärmt 4:=man 5:=die 6:=Muskeln 7:=auf.,2,"[[0, 2], [3, 4, 6, 7]]",Warm up your muscles before strength training.,['# ::snt Warm up your muscles before strength training.\n(w / warm-up-02\n      :mode imperative\n      :ARG0 (y / you)\n      :ARG1 (m / muscle\n            :poss y)\n      :time (b / before\n            :op1 (t / train-01\n                  :ARG1 (s / strong-02))))']
974,974,1027065,krafttraining,Beim Krafttraining werden Bewegungen mit dem Körper ausgeführt.,0_short,Sport|Seiten_mit_defekten_Dateilinks,2019-10-28T08:05:49Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Beim 1:=Kraft-training 2:=macht 3:=man 4:=Bewegungen 5:=mit 6:=dem 7:=Körper.,2,"[[4], [5, 7]]",Strength training involves performing movements with the body.,['# ::snt Strength training involves performing movements with the body.\n(ii / involve-01\n      :ARG1 (p / perform-02\n            :ARG1 (m / move-01\n                  :accompanier (b / body)))\n      :ARG2 (t / train-01\n            :ARG1 (s / strong-02)))']
975,975,1027072,krankenkasse,"Wer wenig Geld hat, muss weniger Mitgliedsbeiträge zahlen.",3_long,Gesundheit|Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2020-08-04T13:39:48Z,cfbe77d115cd524def4ccbe596a54842,"0:=Wer 1:=wenig 2:=Geld 3:=hat, 4:=muss 5:=weniger 6:=Mitglieds-beitrag 7:=zahlen.",2,"[[0, 1, 2, 3], [4, 5, 6, 7]]",Those who have little money have to pay less membership fees.,['# ::snt Those who have little money have to pay less membership fees.\n(o / obligate-01\n      :ARG1 (p / person\n            :ARG0-of (h / have-03\n                  :ARG1 (m / money\n                        :quant (l / little))))\n      :ARG2 (p2 / pay-01\n            :ARG0 p\n            :ARG3 (f / fee\n                  :mod (m2 / membership)\n                  :quant (l2 / less))))']
976,976,1027073,krankenkasse,"Wer mehr Geld hat, muss mehr Mitgliedsbeiträge zahlen.",4_long,Gesundheit|Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2020-08-04T13:39:48Z,cfbe77d115cd524def4ccbe596a54842,"0:=Wer 1:=mehr 2:=Geld 3:=hat, 4:=muss 5:=mehr 6:=Mitglieds-beitrag 7:=zahlen.",2,"[[0, 1, 2, 3], [4, 5, 6, 7]]",Those who have more money have to pay more membership fees.,['# ::snt Those who have more money have to pay more membership fees.\n(o / obligate-01\n      :ARG1 (p / person\n            :ARG0-of (h / have-03\n                  :ARG1 (m / money\n                        :quant (m2 / more))))\n      :ARG2 (p2 / pay-01\n            :ARG0 p\n            :ARG3 (f / fee\n                  :mod (m3 / membership)\n                  :quant (m4 / more))))']
977,977,1027075,krankenkasse,"Das Gesetz sagt \newline, was die Krankenkasse zahlen muss.",6_long,Gesundheit|Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2020-08-04T13:39:48Z,cfbe77d115cd524def4ccbe596a54842,"0:=Im 1:=Gesetz 2:=steht, 3:= 4:=\newline 5:=was 6:=die 7:=Kranken-versicherung 8:=alles 9:=zahlen 10:=muss.",2,"[[0, 1, 2], [5, 7, 8, 9, 10]]",The law says \newline what the health insurance company has to pay.,['# ::snt The law says \\newline what the health insurance company has to pay.\n(s / say-01\n      :ARG0 (l / law)\n      :ARG1 (l2 / line-01\n            :ARG1 (t / thing\n                  :ARG1-of (p / pay-01\n                        :ARG0 (c / company\n                              :ARG0-of (ii / insure-02\n                                    :ARG1 (h / health)))\n                        :ARG2-of (o / obligate-01)))))']
978,978,1027085,krankenkasse,In Deutschland nennen die Menschen Geld ihren Anteil.,16_long,Gesundheit|Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2020-08-04T13:39:48Z,cfbe77d115cd524def4ccbe596a54842,0:=In 1:=Deutschland 2:=sagen 3:=die 4:=Leute 5:=zu 6:=dem 7:=Geld 8:=Eigen-anteil.,2,"[[0, 1], [2, 4, 5, 7, 8]]","In Germany, people call money their share.","['# ::snt In Germany, people call money their share.\n(c / call-13\n      :ARG0 (p / person)\n      :ARG1 (m / money)\n      :ARG2 (s / share\n            :poss p)\n      :location (c2 / country\n            :name (n / name\n                  :op1 ""Germany"")))']"
979,979,1027087,krankenkasse,In der Schweiz nennt man Geld ein Franchise.,18_long,Gesundheit|Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2020-08-04T13:39:48Z,cfbe77d115cd524def4ccbe596a54842,0:=In 1:=der 2:=Schweiz 3:=sagen 4:=die 5:=Leute 6:=zu 7:=dem 8:=Geld 9:=Franchise.,2,"[[0, 2], [3, 5, 6, 8, 9]]","In Switzerland, money is called a franchise.","['# ::snt In Switzerland, money is called a franchise.\n(c / call-01\n      :ARG1 (m / money)\n      :ARG2 (f / franchise-01)\n      :location (c2 / country\n            :name (n / name\n                  :op1 ""Switzerland"")))']"
980,980,1027089,krankenkasse,In Deutschland gibt es eine elektronische Gesundheitskarte.,20_long,Gesundheit|Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2020-08-04T13:39:48Z,cfbe77d115cd524def4ccbe596a54842,0:=In 1:=Deutschland 2:=gibt 3:=es 4:=die 5:=Elektronische 6:=Gesundheits-karte.,2,"[[0, 1], [2, 3, 5, 6]]",In Germany there is an electronic health card.,"['# ::snt In Germany there is an electronic health card.\n(c / card\n      :mod (h / health)\n      :mod (e / electronic)\n      :location (c2 / country\n            :name (n / name\n                  :op1 ""Germany"")))']"
981,981,1027095,krankenkasse,Die Personen müssen Mitglied einer Krankenkasse sein.,3_short,Gesundheit|Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2020-08-04T13:39:48Z,cfbe77d115cd524def4ccbe596a54842,0:=Die 1:=Leute 2:=müssen 3:=Mitglied 4:=bei 5:=der 6:=Kranken-kasse 7:=sein.,2,"[[1, 2, 3, 7], [4, 6]]",The persons must be members of a health insurance company.,['# ::snt The persons must be members of a health insurance company.\n(o / obligate-01\n      :ARG2 (h / have-org-role-91\n            :ARG0 (p / person)\n            :ARG1 (c / company\n                  :ARG0-of (ii / insure-02\n                        :ARG1 (h2 / health)))\n            :ARG2 (m / member)))']
982,982,1027098,krankenkasse,"Es ist eine Deckung, wenn man krank ist.",6_short,Gesundheit|Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2020-08-04T13:39:48Z,cfbe77d115cd524def4ccbe596a54842,0:=Es 1:=ist 2:=ein 3:=Schutz 4:=wenn 5:=man 6:=krank 7:=ist.,2,"[[0, 1, 3], [4, 5, 6, 7]]",It's a cover if you're sick.,"[""# ::snt It's a cover if you're sick.\n(c / cover-02\n      :ARG0 (ii / it)\n      :condition (s / sick-05\n            :ARG1 (y / you)))""]"
983,983,1027108,krankenversicherungskarte,Der Arzt kann die Informationen auf der Karte lesen.,8_long,Ohne_Kategorie,2014-06-26T07:56:07Z,cfbe77d115cd524def4ccbe596a54842,0:=Der 1:=Arzt 2:=kann 3:=die 4:=Daten 5:=auf 6:=der 7:=Karte 8:=lesen.,2,"[[1, 2, 8], [5, 7]]",The doctor can read the information on the card.,['# ::snt The doctor can read the information on the card.\n(p / possible-01\n      :ARG1 (r / read-01\n            :ARG0 (d / doctor)\n            :ARG1 (ii / information\n                  :location (c / card))))']
984,984,1027109,krankenversicherungskarte,Der Arzt kann dann seine Rechnung an die Krankenkasse schicken.,9_long,Ohne_Kategorie,2014-06-26T07:56:07Z,cfbe77d115cd524def4ccbe596a54842,0:=Der 1:=Arzt 2:=kann 3:=dann 4:=seine 5:=Rechnung 6:=an 7:=die 8:=Kranken-kasse 9:=schicken.,2,"[[1, 2, 3, 4, 5, 9], [6, 8]]",The doctor can then send his bill to the health insurance company.,['# ::snt The doctor can then send his bill to the health insurance company.\n(p / possible-01\n      :ARG1 (s / send-01\n            :ARG0 (d / doctor)\n            :ARG1 (b / bill\n                  :poss d)\n            :ARG2 (c / company\n                  :ARG0-of (ii / insure-02\n                        :ARG1 (h / health)))\n            :time (t / then)))']
985,985,1027113,krankenversicherungskarte,Auf dieser Karte können weitere Daten gespeichert werden.,13_long,Ohne_Kategorie,2014-06-26T07:56:07Z,cfbe77d115cd524def4ccbe596a54842,0:=Auf 1:=dieser 2:=Karte 3:=können 4:=mehr 5:=Daten 6:=gespeichert 7:=werden.,2,"[[0, 2], [3, 4, 5, 6, 7]]",Additional data can be stored on this card.,['# ::snt Additional data can be stored on this card.\n(p / possible-01\n      :ARG1 (s / store-01\n            :ARG1 (d / data\n                  :mod (a / additional))\n            :ARG2 (c / card\n                  :mod (t / this))))']
986,986,1027116,krankenversicherungskarte,Deutsche bekommen von ihrer Krankenkasse eine Karte.,2_short,Ohne_Kategorie,2014-06-26T07:56:07Z,cfbe77d115cd524def4ccbe596a54842,0:=Die 1:=Menschen 2:=in 3:=Deutschland 4:=bekommen 5:=die 6:=Karte 7:=von 8:=ihrer 9:=Kranken-versicherung.,3,"[[1, 2, 3], [1, 4, 6], [4, 7, 8, 9]]",Germans receive a card from their health insurance company.,"['# ::snt Germans receive a card from their health insurance company.\n(r / receive-01\n      :ARG0 (p / person\n            :mod (c / country\n                  :name (n / name\n                        :op1 ""Germans"")))\n      :ARG1 (c2 / card)\n      :ARG2 (c3 / company\n            :ARG0-of (ii / insure-02\n                  :ARG1 (h / health)\n                  :ARG3 p)))']"
